angle_cmd_deg,angle_actual_deg,freq_hz,re,im,mag_db,phase_deg
260.00,260.00,2560000000,7.031597982e-01,-5.622948998e-01,-0.9119,-38.6482
260.00,260.00,2570000000,4.517518278e-01,-7.787585614e-01,-0.9122,-59.8823
260.00,260.00,2580000000,1.390629642e-01,-8.893645233e-01,-0.9135,-81.1131
260.00,260.00,2590000000,-1.921493911e-01,-8.791107423e-01,-0.9165,-102.3294
260.00,260.00,2600000000,-4.970055638e-01,-7.496962718e-01,-0.9202,-123.5421
260.00,260.00,2610000000,-7.337093609e-01,-5.196139637e-01,-0.9241,-144.6938
260.00,260.00,2620000000,-8.717016987e-01,-2.189085747e-01,-0.9270,-165.9030
260.00,260.00,2630000000,-8.915040550e-01,1.116720809e-01,-0.9299,172.8602
260.00,260.00,2640000000,-7.902167736e-01,4.267438021e-01,-0.9337,151.6295
260.00,260.00,2650000000,-5.818793485e-01,6.838405315e-01,-0.9355,130.3944
260.00,260.00,2660000000,-2.945174848e-01,8.480323614e-01,-0.9372,109.1519
260.00,260.00,2670000000,3.269201395e-02,8.969249048e-01,-0.9391,87.9126
260.00,260.00,2680000000,3.554075818e-01,8.241628740e-01,-0.9390,66.6726
260.00,260.00,2690000000,6.297176431e-01,6.391245777e-01,-0.9419,45.4248
260.00,260.00,2700000000,8.183717488e-01,3.673755970e-01,-0.9437,24.1758
260.00,260.00,2710000000,8.956393481e-01,4.595095188e-02,-0.9459,2.9370
260.00,260.00,2720000000,8.511452041e-01,-2.814314909e-01,-0.9493,-18.2965
260.00,260.00,2730000000,6.911818153e-01,-5.703715650e-01,-0.9525,-39.5299
260.00,260.00,2740000000,4.377206135e-01,-7.816925664e-01,-0.9548,-60.7527
260.00,260.00,2750000000,1.251858833e-01,-8.871529268e-01,-0.9544,-81.9680
260.00,260.00,2760000000,-2.045396114e-01,-8.723751179e-01,-0.9535,-103.1954
260.00,260.00,2770000000,-5.069770466e-01,-7.395919375e-01,-0.9473,-124.4299
260.00,260.00,2780000000,-7.410335828e-01,-5.054791131e-01,-0.9440,-145.7010
260.00,260.00,2790000000,-8.738718689e-01,-2.018049283e-01,-0.9454,-166.9965
260.00,260.00,2800000000,-8.868550682e-01,1.291507509e-01,-0.9518,171.7144
260.00,260.00,2810000000,-7.785896591e-01,4.411519018e-01,-0.9647,150.4639
260.00,260.00,2820000000,-5.657692139e-01,6.919534368e-01,-0.9751,129.2708
260.00,260.00,2830000000,-2.779251931e-01,8.492961627e-01,-0.9770,108.1203
260.00,260.00,2840000000,4.753019966e-02,8.931096925e-01,-0.9696,86.9537
260.00,260.00,2850000000,3.686649228e-01,8.165870817e-01,-0.9543,65.7022
260.00,260.00,2860000000,6.411372854e-01,6.271414320e-01,-0.9455,44.3677
260.00,260.00,2870000000,8.249469008e-01,3.500807779e-01,-0.9523,22.9948
260.00,260.00,2880000000,8.936160458e-01,2.605215236e-02,-0.9733,1.6699
260.00,260.00,2890000000,8.400859234e-01,-2.979004701e-01,-0.9991,-19.5249
260.00,260.00,2900000000,6.753653392e-01,-5.792888681e-01,-1.0144,-40.6211
260.00,260.00,2910000000,4.221580200e-01,-7.839679621e-01,-1.0082,-61.6980
260.00,260.00,2920000000,1.109315018e-01,-8.859471615e-01,-0.9843,-82.8630
260.00,260.00,2930000000,-2.196734790e-01,-8.677465597e-01,-0.9624,-104.2062
260.00,260.00,2940000000,-5.219839890e-01,-7.276641608e-01,-0.9585,-125.6535
260.00,260.00,2950000000,-7.495892395e-01,-4.854779796e-01,-0.9823,-147.0705
260.00,260.00,2960000000,-8.705236654e-01,-1.797332825e-01,-1.0231,-168.3343
260.00,260.00,2970000000,-8.736450319e-01,1.446870844e-01,-1.0558,170.5964
260.00,260.00,2980000000,-7.633492011e-01,4.474562939e-01,-1.0628,149.6222
260.00,260.00,2990000000,-5.533836968e-01,6.934739162e-01,-1.0395,128.5894
260.00,260.00,3000000000,-2.659324237e-01,8.505665249e-01,-1.0008,107.3620
265.00,265.00,2000000000,2.996620245e-01,8.578501130e-01,-0.8318,70.7448
265.00,265.00,2010000000,5.894942399e-01,6.944076343e-01,-0.8108,49.6715
265.00,265.00,2020000000,8.039765771e-01,4.351403815e-01,-0.7794,28.4238
265.00,265.00,2030000000,9.091908339e-01,1.120526491e-01,-0.7614,7.0260
265.00,265.00,2040000000,8.865443991e-01,-2.277023378e-01,-0.7685,-14.4046
265.00,265.00,2050000000,7.408352843e-01,-5.330338263e-01,-0.7937,-35.7352
265.00,265.00,2060000000,4.967033005e-01,-7.624618870e-01,-0.8194,-56.9179
265.00,265.00,2070000000,1.887014950e-01,-8.891125490e-01,-0.8295,-78.0176
265.00,265.00,2080000000,-1.445297882e-01,-8.981915926e-01,-0.8216,-99.1412
265.00,265.00,2090000000,-4.606751361e-01,-7.864673972e-01,-0.8053,-120.3597
265.00,265.00,2100000000,-7.159150614e-01,-5.659325368e-01,-0.7945,-141.6735
265.00,265.00,2110000000,-8.725659324e-01,-2.664713998e-01,-0.7968,-163.0179
265.00,265.00,2120000000,-9.083949685e-01,6.857719793e-02,-0.8098,175.6828
265.00,265.00,2130000000,-8.205141175e-01,3.921555227e-01,-0.8248,154.4551
265.00,265.00,2140000000,-6.227505646e-01,6.614825690e-01,-0.8335,133.2725
265.00,265.00,2150000000,-3.415577431e-01,8.418171260e-01,-0.8338,112.0843
265.00,265.00,2160000000,-1.371411093e-02,9.086872948e-01,-0.8307,90.8647
265.00,265.00,2170000000,3.166189683e-01,8.520135554e-01,-0.8293,69.6143
265.00,265.00,2180000000,6.038598738e-01,6.790540938e-01,-0.8315,48.3544
265.00,265.00,2190000000,8.084955388e-01,4.138532866e-01,-0.8358,27.1070
265.00,265.00,2200000000,9.030188179e-01,9.292070169e-02,-0.8403,5.8751
265.00,265.00,2210000000,8.750888270e-01,-2.407093985e-01,-0.8422,-15.3799
265.00,265.00,2220000000,7.281930998e-01,-5.410860377e-01,-0.8458,-36.6143
265.00,265.00,2230000000,4.825246545e-01,-7.675059435e-01,-0.8518,-57.8428
265.00,265.00,2240000000,1.717343947e-01,-8.896063681e-01,-0.8571,-79.0737
265.00,265.00,2250000000,-1.613421793e-01,-8.911725700e-01,-0.8607,-100.2619
265.00,265.00,2260000000,-4.728220075e-01,-7.725353193e-01,-0.8599,-121.4683
265.00,265.00,2270000000,-7.207994929e-01,-5.491662591e-01,-0.8559,-142.6968
265.00,265.00,2280000000,-8.712509198e-01,-2.506762206e-01,-0.8517,-163.9484
265.00,265.00,2290000000,-9.024763515e-01,8.275965688e-02,-0.8549,174.7605
265.00,265.00,2300000000,-8.103195493e-01,4.039913619e-01,-0.8628,153.5011
265.00,265.00,2310000000,-6.085363558e-01,6.690229559e-01,-0.8730,132.2893
265.00,265.00,2320000000,-3.254509801e-01,8.430134679e-01,-0.8800,111.1094
265.00,265.00,2330000000,9.645521746e-04,9.040202832e-01,-0.8764,89.9389
265.00,265.00,2340000000,3.282746557e-01,8.432330832e-01,-0.8682,68.7288
265.00,265.00,2350000000,6.122972184e-01,6.673730036e-01,-0.8603,47.4644
265.00,265.00,2360000000,8.131729568e-01,3.993895555e-01,-0.8578,26.1579
265.00,265.00,2370000000,9.017443663e-01,7.706940335e-02,-0.8667,4.8850
265.00,265.00,2380000000,8.673598294e-01,-2.544808758e-01,-0.8774,-16.3515
265.00,265.00,2390000000,7.160886191e-01,-5.504033745e-01,-0.8846,-37.5468
265.00,265.00,2400000000,4.689804384e-01,-7.718741902e-01,-0.8845,-58.7177
265.00,265.00,2410000000,1.580133128e-01,-8.899817275e-01,-0.8776,-79.9322
265.00,265.00,2420000000,-1.755808319e-01,-8.873785949e-01,-0.8710,-101.1922
265.00,265.00,2430000000,-4.859280523e-01,-7.631893692e-01,-0.8694,-122.4852
265.00,265.00,2440000000,-7.293623527e-01,-5.341430091e-01,-0.8763,-143.7831
265.00,265.00,2450000000,-8.723024974e-01,-2.334035506e-01,-0.8864,-165.0202
265.00,265.00,2460000000,-8.967543773e-01,9.786530020e-02,-0.8951,173.7718
265.00,265.00,2470000000,-8.004438209e-01,4.152864650e-01,-0.8982,152.5788
265.00,265.00,2480000000,-5.963379916e-01,6.770799941e-01,-0.8935,131.3720
265.00,265.00,2490000000,-3.106674248e-01,8.475667695e-01,-0.8890,110.1299
265.00,265.00,2500000000,1.817965410e-02,9.027932592e-01,-0.8865,88.8464
265.00,265.00,2510000000,3.445320051e-01,8.343479284e-01,-0.8893,67.5625
265.00,265.00,2520000000,6.229591362e-01,6.521511267e-01,-0.8971,46.3115
265.00,265.00,2530000000,8.163450736e-01,3.815843857e-01,-0.9043,25.0528
265.00,265.00,2540000000,8.984828640e-01,6.020009329e-02,-0.9104,3.8332
265.00,265.00,2550000000,8.591248371e-01,-2.690518429e-01,-0.9126,-17.3890
265.00,265.00,2560000000,7.031230715e-01,-5.623040247e-01,-0.9121,-38.6501
265.00,265.00,2570000000,4.517495309e-01,-7.787428784e-01,-0.9124,-59.8819
265.00,265.00,2580000000,1.390559928e-01,-8.893226626e-01,-0.9139,-81.1131
265.00,265.00,2590000000,-1.921359297e-01,-8.790952148e-01,-0.9166,-102.3288
265.00,265.00,2600000000,-4.970331292e-01,-7.496994499e-01,-0.9200,-123.5434
265.00,265.00,2610000000,-7.336611692e-01,-5.196347418e-01,-0.9244,-144.6910
265.00,265.00,2620000000,-8.716337890e-01,-2.189279059e-01,-0.9276,-165.9007
265.00,265.00,2630000000,-8.914823701e-01,1.116817641e-01,-0.9301,172.8594
265.00,265.00,2640000000,-7.902399219e-01,4.267221770e-01,-0.9336,151.6314
265.00,265.00,2650000000,-5.818911552e-01,6.838549359e-01,-0.9353,130.3944
265.00,265.00,2660000000,-2.945218322e-01,8.479560731e-01,-0.9379,109.1537
265.00,265.00,2670000000,3.274279740e-02,8.968946253e-01,-0.9394,87.9092
265.00,265.00,2680000000,3.554258982e-01,8.241853274e-01,-0.9388,66.6721
265.00,265.00,2690000000,6.297141676e-01,6.391071612e-01,-0.9421,45.4241
265.00,265.00,2700000000,8.183115285e-01,3.674037846e-01,-0.9441,24.1790
265.00,265.00,2710000000,8.955760614e-01,4.599048718e-02,-0.9465,2.9397
265.00,265.00,2720000000,8.511121646e-01,-2.813737844e-01,-0.9498,-18.2936
265.00,265.00,2730000000,6.911736492e-01,-5.703548185e-01,-0.9527,-39.5294
265.00,265.00,2740000000,4.377648481e-01,-7.816727307e-01,-0.9547,-60.7496
265.00,265.00,2750000000,1.252182514e-01,-8.870483448e-01,-0.9554,-81.9651
265.00,265.00,2760000000,-2.044742974e-01,-8.724026253e-01,-0.9534,-103.1909
265.00,265.00,2770000000,-5.069093914e-01,-7.395456904e-01,-0.9481,-124.4280
265.00,265.00,2780000000,-7.409735919e-01,-5.054231688e-01,-0.9448,-145.7018
265.00,265.00,2790000000,-8.738270352e-01,-2.017978853e-01,-0.9458,-166.9963
265.00,265.00,2800000000,-8.868517121e-01,1.291573742e-01,-0.9518,171.7139
265.00,265.00,2810000000,-7.785704743e-01,4.411009323e-01,-0.9651,150.4662
265.00,265.00,2820000000,-5.657806574e-01,6.919095385e-01,-0.9754,129.2732
265.00,265.00,2830000000,-2.779220097e-01,8.492534200e-01,-0.9774,108.1209
265.00,265.00,2840000000,4.752610276e-02,8.930431809e-01,-0.9703,86.9537
265.00,265.00,2850000000,3.686449480e-01,8.165855765e-01,-0.9544,65.7034
265.00,265.00,2860000000,6.411193697e-01,6.270955463e-01,-0.9459,44.3665
265.00,265.00,2870000000,8.249618753e-01,3.500519337e-01,-0.9523,22.9927
265.00,265.00,2880000000,8.935656335e-01,2.607925518e-02,-0.9738,1.6717
265.00,265.00,2890000000,8.400033944e-01,-2.978993522e-01,-0.9999,-19.5266
265.00,265.00,2900000000,6.753159014e-01,-5.792485261e-01,-1.0150,-40.6212
265.00,265.00,2910000000,4.221124407e-01,-7.839686818e-01,-1.0084,-61.7006
265.00,265.00,2920000000,1.109405665e-01,-8.858983163e-01,-0.9847,-82.8620
265.00,265.00,2930000000,-2.196280462e-01,-8.677068524e-01,-0.9629,-104.2040
265.00,265.00,2940000000,-5.219629183e-01,-7.275756236e-01,-0.9593,-125.6557
265.00,265.00,2950000000,-7.495590615e-01,-4.854249663e-01,-0.9828,-147.0723
265.00,265.00,2960000000,-8.704665918e-01,-1.797467145e-01,-1.0236,-168.3327
265.00,265.00,2970000000,-8.736325285e-01,1.447145807e-01,-1.0559,170.5945
265.00,265.00,2980000000,-7.633318450e-01,4.474194210e-01,-1.0632,149.6237
265.00,265.00,2990000000,-5.533701323e-01,6.934211471e-01,-1.0400,128.5909
265.00,265.00,3000000000,-2.659601467e-01,8.505098398e-01,-1.0012,107.3648
270.00,270.00,2000000000,2.997292006e-01,8.580063192e-01,-0.8301,70.7440
270.00,270.00,2010000000,5.896365932e-01,6.945334407e-01,-0.8090,49.6698
270.00,270.00,2020000000,8.041098969e-01,4.352827025e-01,-0.7776,28.4277
270.00,270.00,2030000000,9.093945879e-01,1.121046836e-01,-0.7595,7.0276
270.00,270.00,2040000000,8.867563886e-01,-2.277314624e-01,-0.7665,-14.4031
270.00,270.00,2050000000,7.410262461e-01,-5.331176485e-01,-0.7918,-35.7324
270.00,270.00,2060000000,4.967947284e-01,-7.626116204e-01,-0.8177,-56.9182
270.00,270.00,2070000000,1.887703963e-01,-8.892640074e-01,-0.8280,-78.0153
270.00,270.00,2080000000,-1.445260123e-01,-8.983248583e-01,-0.8204,-99.1397
270.00,270.00,2090000000,-4.607309478e-01,-7.866230949e-01,-0.8037,-120.3578
270.00,270.00,2100000000,-7.160694263e-01,-5.660459054e-01,-0.7927,-141.6740
270.00,270.00,2110000000,-8.726830531e-01,-2.665205642e-01,-0.7956,-163.0171
270.00,270.00,2120000000,-9.086043002e-01,6.856640228e-02,-0.8078,175.6844
270.00,270.00,2130000000,-8.207156010e-01,3.921971328e-01,-0.8229,154.4582
270.00,270.00,2140000000,-6.229667871e-01,6.616092878e-01,-0.8312,133.2770
270.00,270.00,2150000000,-3.416706282e-01,8.419782715e-01,-0.8320,112.0871
270.00,270.00,2160000000,-1.377015645e-02,9.088753671e-01,-0.8289,90.8680
270.00,270.00,2170000000,3.166634719e-01,8.521961941e-01,-0.8275,69.6157
270.00,270.00,2180000000,6.039786870e-01,6.792487421e-01,-0.8293,48.3569
270.00,270.00,2190000000,8.086729462e-01,4.139715982e-01,-0.8338,27.1086
270.00,270.00,2200000000,9.032518968e-01,9.296305687e-02,-0.8381,5.8762
270.00,270.00,2210000000,8.753241276e-01,-2.407510682e-01,-0.8399,-15.3785
270.00,270.00,2220000000,7.283576185e-01,-5.411775897e-01,-0.8440,-36.6127
270.00,270.00,2230000000,4.826549402e-01,-7.677083009e-01,-0.8495,-57.8426
270.00,270.00,2240000000,1.718103944e-01,-8.897954268e-01,-0.8552,-79.0713
270.00,270.00,2250000000,-1.613869869e-01,-8.914042833e-01,-0.8584,-100.2621
270.00,270.00,2260000000,-4.728719240e-01,-7.727131851e-01,-0.8582,-121.4651
270.00,270.00,2270000000,-7.209785280e-01,-5.493279364e-01,-0.8535,-142.6955
270.00,270.00,2280000000,-8.714400213e-01,-2.507463791e-01,-0.8498,-163.9475
270.00,270.00,2290000000,-9.026404705e-01,8.277391406e-02,-0.8533,174.7605
270.00,270.00,2300000000,-8.104991196e-01,4.041022532e-01,-0.8608,153.4999
270.00,270.00,2310000000,-6.086632207e-01,6.691787418e-01,-0.8710,132.2886
270.00,270.00,2320000000,-3.255294708e-01,8.432226270e-01,-0.8778,111.1093
270.00,270.00,2330000000,9.759804080e-04,9.042793405e-01,-0.8739,89.9382
270.00,270.00,2340000000,3.283291279e-01,8.434147167e-01,-0.8664,68.7298
270.00,270.00,2350000000,6.124109707e-01,6.675161202e-01,-0.8586,47.4653
270.00,270.00,2360000000,8.133531377e-01,3.995197214e-01,-0.8557,26.1603
270.00,270.00,2370000000,9.020053749e-01,7.714771794e-02,-0.8642,4.8886
270.00,270.00,2380000000,8.675624522e-01,-2.545659664e-01,-0.8753,-16.3531
270.00,270.00,2390000000,7.162604049e-01,-5.504766721e-01,-0.8828,-37.5438
270.00,270.00,2400000000,4.690880327e-01,-7.720452120e-01,-0.8826,-58.7175
270.00,270.00,2410000000,1.580557946e-01,-8.901764759e-01,-0.8757,-79.9317
270.00,270.00,2420000000,-1.756088868e-01,-8.876288360e-01,-0.8686,-101.1909
270.00,270.00,2430000000,-4.860202184e-01,-7.633548741e-01,-0.8676,-122.4845
270.00,270.00,2440000000,-7.295065309e-01,-5.342797007e-01,-0.8744,-143.7815
270.00,270.00,2450000000,-8.725244389e-01,-2.334745585e-01,-0.8841,-165.0195
270.00,270.00,2460000000,-8.969301960e-01,9.790885946e-02,-0.8934,173.7703
270.00,270.00,2470000000,-8.006060216e-01,4.154192444e-01,-0.8962,152.5761
270.00,270.00,2480000000,-5.964767713e-01,6.772237284e-01,-0.8915,131.3726
270.00,270.00,2490000000,-3.107472722e-01,8.477439220e-01,-0.8872,110.1308
270.00,270.00,2500000000,1.815620719e-02,9.030097824e-01,-0.8844,88.8481
270.00,270.00,2510000000,3.445470866e-01,8.345289173e-01,-0.8876,67.5660
270.00,270.00,2520000000,6.230749648e-01,6.522953910e-01,-0.8953,46.3125
270.00,270.00,2530000000,8.165449226e-01,3.817296258e-01,-0.9020,25.0558
270.00,270.00,2540000000,8.987143312e-01,6.023770871e-02,-0.9081,3.8346
270.00,270.00,2550000000,8.593495474e-01,-2.691006819e-01,-0.9103,-17.3877
270.00,270.00,2560000000,7.033270654e-01,-5.624086542e-01,-0.9099,-38.6472
270.00,270.00,2570000000,4.518550249e-01,-7.789020069e-01,-0.9105,-59.8812
270.00,270.00,2580000000,1.391055910e-01,-8.895280089e-01,-0.9119,-81.1120
270.00,270.00,2590000000,-1.921437997e-01,-8.793113519e-01,-0.9146,-102.3263
270.00,270.00,2600000000,-4.971213561e-01,-7.498830005e-01,-0.9181,-123.5417
270.00,270.00,2610000000,-7.337996722e-01,-5.197453798e-01,-0.9227,-144.6903
270.00,270.00,2620000000,-8.718437409e-01,-2.189444386e-01,-0.9256,-165.9029
270.00,270.00,2630000000,-8.916700127e-01,1.117138870e-01,-0.9283,172.8588
270.00,270.00,2640000000,-7.903857805e-01,4.268356496e-01,-0.9318,151.6294
270.00,270.00,2650000000,-5.819964904e-01,6.839970880e-01,-0.9336,130.3937
270.00,270.00,2660000000,-2.945978738e-01,8.481512646e-01,-0.9358,109.1542
270.00,270.00,2670000000,3.271738071e-02,8.970534335e-01,-0.9379,87.9112
270.00,270.00,2680000000,3.554924271e-01,8.243177069e-01,-0.9373,66.6716
270.00,270.00,2690000000,6.298594920e-01,6.392638940e-01,-0.9400,45.4246
270.00,270.00,2700000000,8.185329008e-01,3.674745322e-01,-0.9419,24.1774
270.00,270.00,2710000000,8.958210982e-01,4.598339153e-02,-0.9441,2.9385
270.00,270.00,2720000000,8.512934743e-01,-2.814349599e-01,-0.9479,-18.2937
270.00,270.00,2730000000,6.913433076e-01,-5.704967104e-01,-0.9506,-39.5295
270.00,270.00,2740000000,4.378285021e-01,-7.818266627e-01,-0.9531,-60.7509
270.00,270.00,2750000000,1.252174488e-01,-8.872528495e-01,-0.9534,-81.9669
270.00,270.00,2760000000,-2.045477913e-01,-8.725478668e-01,-0.9519,-103.1934
270.00,270.00,2770000000,-5.070222163e-01,-7.397567020e-01,-0.9458,-124.4264
270.00,270.00,2780000000,-7.411472289e-01,-5.056055944e-01,-0.9424,-145.6985
270.00,270.00,2790000000,-8.740242595e-01,-2.018563310e-01,-0.9439,-166.9955
270.00,270.00,2800000000,-8.870308175e-01,1.291894907e-01,-0.9501,171.7136
270.00,270.00,2810000000,-7.787651353e-01,4.412277787e-01,-0.9628,150.4653
270.00,270.00,2820000000,-5.658980549e-01,6.920595673e-01,-0.9735,129.2729
270.00,270.00,2830000000,-2.780016357e-01,8.494531089e-01,-0.9753,108.1218
270.00,270.00,2840000000,4.751888228e-02,8.932882646e-01,-0.9679,86.9550
270.00,270.00,2850000000,3.686893195e-01,8.167582460e-01,-0.9527,65.7053
270.00,270.00,2860000000,6.412842559e-01,6.272713536e-01,-0.9436,44.3671
270.00,270.00,2870000000,8.251423078e-01,3.501379349e-01,-0.9504,22.9933
270.00,270.00,2880000000,8.937478614e-01,2.607993791e-02,-0.9720,1.6714
270.00,270.00,2890000000,8.401513732e-01,-2.979282445e-01,-0.9984,-19.5251
270.00,270.00,2900000000,6.753769554e-01,-5.793478235e-01,-1.0140,-40.6235
270.00,270.00,2910000000,4.221807672e-01,-7.840603349e-01,-1.0073,-61.6996
270.00,270.00,2920000000,1.109414890e-01,-8.860295201e-01,-0.9835,-82.8630
270.00,270.00,2930000000,-2.196596529e-01,-8.678690546e-01,-0.9613,-104.2034
270.00,270.00,2940000000,-5.220816867e-01,-7.277598174e-01,-0.9572,-125.6550
270.00,270.00,2950000000,-7.496860310e-01,-4.855054954e-01,-0.9814,-147.0724
270.00,270.00,2960000000,-8.706142969e-01,-1.797498836e-01,-1.0222,-168.3344
270.00,270.00,2970000000,-8.737120634e-01,1.447189168e-01,-1.0551,170.5951
270.00,270.00,2980000000,-7.634290366e-01,4.474680342e-01,-1.0621,149.6242
270.00,270.00,2990000000,-5.534253811e-01,6.934922810e-01,-1.0391,128.5908
270.00,270.00,3000000000,-2.659975220e-01,8.506198972e-01,-1.0001,107.3650
275.00,275.00,2000000000,2.997267730e-01,8.580081758e-01,-0.8301,70.7442
275.00,275.00,2010000000,5.896382662e-01,6.945634302e-01,-0.8087,49.6710
275.00,275.00,2020000000,8.040901437e-01,4.352696643e-01,-0.7778,28.4275
275.00,275.00,2030000000,9.094043159e-01,1.120745039e-01,-0.7594,7.0257
275.00,275.00,2040000000,8.867138508e-01,-2.277398110e-01,-0.7669,-14.4043
275.00,275.00,2050000000,7.409974402e-01,-5.331333328e-01,-0.7919,-35.7343
275.00,275.00,2060000000,4.968194886e-01,-7.626176658e-01,-0.8175,-56.9171
275.00,275.00,2070000000,1.887515344e-01,-8.892442691e-01,-0.8282,-78.0162
275.00,275.00,2080000000,-1.445384945e-01,-8.983410885e-01,-0.8202,-99.1403
275.00,275.00,2090000000,-4.607466394e-01,-7.865856539e-01,-0.8040,-120.3599
275.00,275.00,2100000000,-7.160181164e-01,-5.660634027e-01,-0.7930,-141.6711
275.00,275.00,2110000000,-8.727296778e-01,-2.665296865e-01,-0.7951,-163.0174
275.00,275.00,2120000000,-9.085636859e-01,6.856388692e-02,-0.8082,175.6844
275.00,275.00,2130000000,-8.207315606e-01,3.922307969e-01,-0.8226,154.4567
275.00,275.00,2140000000,-6.229154243e-01,6.616261860e-01,-0.8314,133.2739
275.00,275.00,2150000000,-3.416753400e-01,8.419798366e-01,-0.8319,112.0873
275.00,275.00,2160000000,-1.371331799e-02,9.088420884e-01,-0.8292,90.8645
275.00,275.00,2170000000,3.166752871e-01,8.521843342e-01,-0.8276,69.6147
275.00,275.00,2180000000,6.039784824e-01,6.791870888e-01,-0.8298,48.3544
275.00,275.00,2190000000,8.086536193e-01,4.139469752e-01,-0.8340,27.1077
275.00,275.00,2200000000,9.031941825e-01,9.291851017e-02,-0.8387,5.8738
275.00,275.00,2210000000,8.752975630e-01,-2.407743382e-01,-0.8401,-15.3804
275.00,275.00,2220000000,7.283387742e-01,-5.412043511e-01,-0.8440,-36.6148
275.00,275.00,2230000000,4.826136273e-01,-7.676986949e-01,-0.8498,-57.8445
275.00,275.00,2240000000,1.717712602e-01,-8.897818662e-01,-0.8554,-79.0735
275.00,275.00,2250000000,-1.613577520e-01,-8.913715173e-01,-0.8588,-100.2607
275.00,275.00,2260000000,-4.728727141e-01,-7.727079035e-01,-0.8582,-121.4653
275.00,275.00,2270000000,-7.209740370e-01,-5.493304723e-01,-0.8536,-142.6952
275.00,275.00,2280000000,-8.714776635e-01,-2.507412647e-01,-0.8495,-163.9484
275.00,275.00,2290000000,-9.026789987e-01,8.279962510e-02,-0.8529,174.7591
275.00,275.00,2300000000,-8.104666488e-01,4.041333397e-01,-0.8609,153.4972
275.00,275.00,2310000000,-6.086038267e-01,6.692143403e-01,-0.8712,132.2843
275.00,275.00,2320000000,-3.254686291e-01,8.432021390e-01,-0.8782,111.1062
275.00,275.00,2330000000,9.516441422e-04,9.042019135e-01,-0.8747,89.9397
275.00,275.00,2340000000,3.283284061e-01,8.434038796e-01,-0.8665,68.7296
275.00,275.00,2350000000,6.124136945e-01,6.674652379e-01,-0.8589,47.4630
275.00,275.00,2360000000,8.133191159e-01,3.994737878e-01,-0.8562,26.1586
275.00,275.00,2370000000,9.019636730e-01,7.713650041e-02,-0.8646,4.8881
275.00,275.00,2380000000,8.675360075e-01,-2.545405775e-01,-0.8756,-16.3520
275.00,275.00,2390000000,7.162046201e-01,-5.504952479e-01,-0.8831,-37.5469
275.00,275.00,2400000000,4.691072761e-01,-7.720282958e-01,-0.8826,-58.7159
275.00,275.00,2410000000,1.580101164e-01,-8.901245302e-01,-0.8762,-79.9340
275.00,275.00,2420000000,-1.755965858e-01,-8.875892145e-01,-0.8690,-101.1906
275.00,275.00,2430000000,-4.860220077e-01,-7.633696988e-01,-0.8674,-122.4841
275.00,275.00,2440000000,-7.294939320e-01,-5.342758530e-01,-0.8745,-143.7812
275.00,275.00,2450000000,-8.725056529e-01,-2.334785125e-01,-0.8843,-165.0189
275.00,275.00,2460000000,-8.969541304e-01,9.788853434e-02,-0.8932,173.7717
275.00,275.00,2470000000,-8.006130803e-01,4.154130350e-01,-0.8962,152.5766
275.00,275.00,2480000000,-5.964471118e-01,6.771827984e-01,-0.8920,131.3729
275.00,275.00,2490000000,-3.107517815e-01,8.477062506e-01,-0.8875,110.1319
275.00,275.00,2500000000,1.816072677e-02,9.029344924e-01,-0.8851,88.8478
275.00,275.00,2510000000,3.445856084e-01,8.345556355e-01,-0.8872,67.5644
275.00,275.00,2520000000,6.230865166e-01,6.522741413e-01,-0.8954,46.3110
275.00,275.00,2530000000,8.164849732e-01,3.817058758e-01,-0.9026,25.0560
275.00,275.00,2540000000,8.987101324e-01,6.021762076e-02,-0.9082,3.8333
275.00,275.00,2550000000,8.592996648e-01,-2.691158039e-01,-0.9108,-17.3895
275.00,275.00,2560000000,7.032793178e-01,-5.623854430e-01,-0.9104,-38.6480
275.00,275.00,2570000000,4.518094378e-01,-7.788761367e-01,-0.9110,-59.8829
275.00,275.00,2580000000,1.390806821e-01,-8.895045015e-01,-0.9121,-81.1133
275.00,275.00,2590000000,-1.921863654e-01,-8.792480525e-01,-0.9151,-102.3298
275.00,275.00,2600000000,-4.971084268e-01,-7.498666711e-01,-0.9183,-123.5416
275.00,275.00,2610000000,-7.338645945e-01,-5.197231590e-01,-0.9223,-144.6939
275.00,275.00,2620000000,-8.718496787e-01,-2.189569687e-01,-0.9255,-165.9023
275.00,275.00,2630000000,-8.916915794e-01,1.116888183e-01,-0.9281,172.8606
275.00,275.00,2640000000,-7.903856422e-01,4.267944636e-01,-0.9320,151.6317
275.00,275.00,2650000000,-5.819889292e-01,6.839934704e-01,-0.9336,130.3934
275.00,275.00,2660000000,-2.945879298e-01,8.481758459e-01,-0.9357,109.1531
275.00,275.00,2670000000,3.269423433e-02,8.970669136e-01,-0.9377,87.9127
275.00,275.00,2680000000,3.554710122e-01,8.243678183e-01,-0.9370,66.6741
275.00,275.00,2690000000,6.298430798e-01,6.392950125e-01,-0.9399,45.4267
275.00,275.00,2700000000,8.185478276e-01,3.674454251e-01,-0.9418,24.1753
275.00,275.00,2710000000,8.958156700e-01,4.601500959e-02,-0.9442,2.9405
275.00,275.00,2720000000,8.512429581e-01,-2.814556207e-01,-0.9483,-18.2960
275.00,275.00,2730000000,6.912918554e-01,-5.704386003e-01,-0.9513,-39.5287
